item_id,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06
26651,0,0,0,313,136,171,62,19,2,0,1,0,0,0,0,0,0,0
26653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,164,57,0
26654,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26655,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26656,0,0,0,2,51,31,44,34,7,1,0,0,0,0,0,0,0,0
26658,0,0,0,0,0,15,16,13,3,0,1,0,0,0,0,0,0,0
26660,0,0,0,0,0,0,0,0,0,0,131,59,22,26,105,24,23,0
26661,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,201,0
26663,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26664,0,0,0,0,0,0,7,10,1,7,2,0,0,0,0,0,0,0
26665,0,0,0,0,0,0,0,0,0,0,11,1,3,0,0,0,0,0
26666,0,0,0,0,0,0,0,0,0,0,13,9,6,0,0,0,0,0
26667,10,2,0,0,0,0,0,0,1,0,2,0,4,0,0,0,0,0
26669,0,0,5,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0
26670,9,14,31,39,25,50,34,57,67,15,7,0,0,0,0,0,0,0
26672,0,0,0,0,0,0,0,0,0,0,0,0,0,49,26,25,24,0
26673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,129,83,0
26674,40,37,40,75,45,34,24,75,92,47,121,82,36,44,63,70,32,0
26675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,77,86,0
26676,0,0,0,0,0,0,0,0,0,0,0,114,32,20,15,3,0,0
26677,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26679,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26680,0,0,0,0,0,0,0,0,0,0,0,0,19,49,59,21,25,0
26681,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26682,0,0,0,0,0,7,2,0,4,3,2,2,0,0,0,0,0,0
26683,19,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
26684,0,0,0,107,117,36,26,41,42,16,22,12,0,0,0,0,0,0
26685,0,0,0,0,0,0,324,230,154,46,64,51,40,3,0,9,4,0
26686,0,0,0,0,0,0,0,0,0,0,12,32,28,1,0,0,0,0
26687,0,0,0,0,4,0,2,1,4,2,1,2,0,1,0,0,0,0
26688,0,0,0,1,2,8,4,5,7,5,3,2,2,2,0,0,0,0
26689,8,4,17,27,16,12,0,0,0,0,0,0,0,0,0,0,0,0
26691,0,0,0,0,0,0,0,13,499,298,736,366,101,160,1051,306,816,0
26692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26693,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
26697,0,0,0,0,0,0,0,0,0,0,0,67,32,12,148,75,23,0
26699,0,0,0,0,0,0,0,0,158,64,9,0,0,0,0,0,0,0
26700,0,0,0,0,0,0,0,0,11,16,25,6,1,0,0,0,0,0
26701,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26702,0,0,3,42,9,38,15,0,0,0,0,0,0,0,0,0,0,0
26703,41,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26705,0,0,0,0,0,0,0,0,100,100,52,2,8,8,0,0,0,0
26706,13,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26707,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
26708,5,14,9,21,4,4,13,26,1,0,0,0,0,0,0,0,0,0
26709,0,0,0,0,0,0,8,43,97,33,74,35,21,4,1,2,0,0
26710,0,0,0,0,0,0,55,47,42,15,22,22,0,0,0,0,0,0
26711,0,0,0,0,70,40,26,36,19,13,10,41,3,0,0,0,0,0
26712,6,5,6,9,5,6,3,4,4,2,0,0,0,0,0,0,0,0
26713,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26714,45,54,82,113,72,79,41,113,136,89,37,35,41,3,0,0,0,0
26715,6,3,14,23,9,0,0,0,0,0,0,0,0,0,0,0,0,0
26717,0,0,0,0,0,0,0,0,0,0,0,0,18,14,5,0,2,0
26718,0,0,16,40,36,9,9,19,47,43,48,77,43,3,4,0,0,0
26719,18,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0
26721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,186,0
26722,53,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26723,0,0,0,256,143,381,48,9,4,1,0,1,0,0,0,0,0,0
26724,0,0,0,0,0,0,261,173,636,107,35,1,0,1,0,0,0,0
26725,0,0,0,0,0,0,0,57,74,39,46,41,15,2,0,1,0,0
26726,0,0,0,139,51,26,39,10,2,0,0,0,0,0,0,0,0,0
26727,18,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26728,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26729,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26731,0,0,0,0,0,29,21,29,66,16,12,63,4,0,0,0,0,0
26732,0,0,0,0,0,0,20,47,72,10,6,0,0,0,0,0,0,0
26733,20,32,31,7,2,3,1,3,0,0,0,0,0,0,0,0,0,0
26734,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,25,0
26736,0,0,0,0,0,0,0,0,0,0,0,254,76,60,41,25,27,0
26737,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26738,4,13,37,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0
26739,0,0,0,0,0,0,0,20,24,13,21,37,27,2,0,0,0,0
26740,0,0,0,0,0,0,0,4,153,26,35,42,23,5,1,0,0,0
26742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26743,40,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26744,8,11,8,30,9,0,0,0,0,0,0,0,0,0,0,0,0,0
26745,7,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26746,0,0,0,0,0,0,0,0,0,3,2,10,48,0,0,0,1,0
26748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26749,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26751,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
26752,0,0,11,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0
26753,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26754,0,0,0,0,0,0,0,26,36,11,12,38,10,6,0,0,0,0
26756,41,28,89,81,64,56,37,59,45,15,1,0,0,0,1,0,0,0
26757,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26758,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26759,105,10,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26760,40,34,73,61,20,0,1,0,0,0,0,0,0,0,0,0,0,0
26761,11,28,19,24,13,28,24,28,19,20,10,5,20,9,0,0,0,0
26762,0,7,9,20,19,21,12,5,0,0,0,0,0,0,0,0,0,0
26763,0,14,11,17,8,13,11,18,67,51,36,22,8,0,0,0,0,0
26765,0,0,0,0,0,0,0,0,0,12,7,10,0,0,0,0,0,0
26766,0,0,0,0,0,31,110,152,8,0,0,0,0,0,0,0,0,0
26767,0,0,0,0,0,0,0,0,0,0,7,33,17,0,0,0,0,0
26768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,84,0
26770,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26773,0,0,0,0,0,50,69,70,24,9,0,0,0,0,0,0,0,0
26774,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26775,8,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26776,0,0,0,0,0,0,0,0,0,0,0,25,33,67,134,62,32,0
26777,35,6,13,22,13,26,0,1,0,0,0,0,0,0,0,0,0,0
26778,0,0,0,0,0,0,0,0,0,0,102,146,76,8,4,3,0,0
26779,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26780,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26781,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26782,0,29,54,121,107,172,57,27,5,8,2,0,0,0,0,0,0,0
26783,17,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26784,0,0,0,0,0,0,44,87,109,66,68,50,42,23,13,20,21,0
26785,47,39,35,57,34,27,28,47,88,64,215,120,62,42,148,157,241,0
26786,0,0,0,0,0,0,0,0,0,0,0,0,53,139,108,62,117,0
26788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,147,0
26789,53,36,27,70,34,21,24,84,71,32,2,1,1,0,0,0,0,0
26790,16,7,5,11,1,0,0,2,0,0,0,0,0,0,0,0,0,0
26791,85,47,35,5,5,3,3,4,3,2,2,0,0,0,2,0,0,0
26792,0,0,0,0,0,0,19,14,21,10,5,1,1,0,3,0,0,0
26793,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0
26798,0,0,97,105,52,18,12,9,0,0,1,0,0,0,0,0,0,0
26800,6,7,1,27,22,44,5,5,0,0,0,0,0,0,0,0,0,0
26801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,6,0
26802,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0
26803,0,0,0,0,0,0,0,0,0,0,0,3,69,79,110,73,58,0
26804,0,0,0,0,0,0,0,0,0,0,0,0,0,25,104,118,57,0
26805,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26806,16,7,6,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0
26807,27,1,1,8,11,7,0,13,10,0,0,0,0,0,1,1,0,0
26808,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26809,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26810,0,0,0,0,0,0,0,0,0,142,183,71,60,22,8,9,4,0
26811,0,0,0,0,0,0,0,0,0,102,106,63,37,6,4,2,1,0
26812,0,0,0,0,200,66,7,5,0,0,0,0,0,0,0,1,0,0
26813,0,0,0,0,0,0,0,0,0,0,0,0,0,40,65,26,67,0
26814,13,28,33,28,11,15,5,21,40,14,4,0,0,0,0,0,0,0
26815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,57,65,0
26816,0,0,0,0,0,0,0,0,0,0,0,0,0,153,95,70,39,0
26817,0,0,0,0,0,0,0,63,139,61,7,1,0,0,0,0,0,0
26818,0,0,0,134,147,61,59,4,3,0,0,0,0,0,0,0,0,0
26819,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26820,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26821,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26822,0,0,21,25,25,24,3,0,0,0,0,0,0,0,0,0,0,0
26824,0,0,0,0,0,0,38,36,142,62,41,6,0,0,0,0,0,0
26826,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,3,0
26828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,0
26829,0,0,0,0,0,0,0,0,0,0,251,182,27,71,81,23,12,0
26831,0,0,0,0,0,0,0,0,0,0,33,122,14,8,0,0,0,0
26832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26834,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26835,0,0,0,0,0,0,0,0,28,70,269,279,113,20,37,7,9,0
26836,0,0,0,0,0,0,0,0,0,0,0,0,51,31,92,236,341,0
26837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,73,0
26838,0,0,0,0,0,5,30,105,233,39,63,33,28,30,35,9,10,0
26839,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
26840,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26841,0,0,0,0,0,0,0,0,1,3,2,2,6,2,12,13,23,0
26842,7,2,4,14,12,13,2,1,1,0,0,0,0,0,0,0,0,0
26843,0,35,23,48,9,7,11,21,24,15,6,4,0,0,0,0,0,0
26845,14,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,536,603,0
26847,0,0,0,16,246,115,134,90,49,22,3,0,0,0,0,0,0,0
26848,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26850,0,0,0,0,39,34,3,7,0,0,0,0,0,0,0,0,0,0
26851,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26852,0,0,0,155,76,84,63,112,111,33,40,7,12,4,0,0,0,0
26853,0,0,0,0,0,26,236,460,864,387,978,571,470,334,2252,4005,2609,0
26854,0,0,0,72,15,89,47,70,71,34,25,9,6,0,0,0,0,0
26855,19,11,15,12,13,35,14,28,52,24,0,0,0,0,0,0,0,0
26856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0
26858,2,7,9,16,13,12,25,10,23,4,0,0,1,0,0,0,0,0
26861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,535,0
26862,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26864,0,0,0,0,0,49,62,65,40,53,21,23,8,0,0,2,0,0
26865,0,0,0,0,0,67,67,20,58,44,3,0,0,0,0,1,0,0
26867,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
26868,0,0,0,0,0,0,0,0,0,0,0,0,0,65,178,41,12,0
26869,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26870,0,0,0,0,0,0,13,119,148,70,159,63,6,5,0,3,0,0
26871,0,0,0,0,0,0,0,0,0,37,29,37,18,3,7,3,0,0
26872,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26873,0,0,0,0,9,10,4,11,17,9,12,8,4,0,0,0,0,0
26874,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26875,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26876,0,0,0,0,50,60,51,68,68,47,60,54,30,19,23,42,32,0
26878,0,0,4,131,34,39,16,2,2,0,5,1,0,0,0,0,0,0
26879,0,0,0,0,0,0,0,23,41,30,44,40,30,13,9,6,0,0
26880,0,0,0,0,0,0,0,0,0,0,0,0,0,31,36,38,11,0
26882,0,0,0,0,0,0,0,0,0,0,0,0,0,35,130,120,99,0
26883,0,28,39,32,12,6,5,0,3,0,0,0,0,0,0,0,0,0
26884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0
26885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26886,4,3,5,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26887,0,14,13,26,25,53,40,36,11,2,0,0,0,0,0,0,0,0
26888,0,0,0,0,0,185,221,61,7,1,0,0,0,0,0,0,0,0
26890,0,0,0,0,0,0,0,0,48,54,55,62,27,4,1,1,1,0
26891,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26892,0,0,0,0,0,0,0,0,0,0,0,175,92,37,62,77,229,0
26893,0,0,0,0,0,0,0,6,94,33,27,18,29,10,0,0,0,0
26894,3,2,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
26896,0,0,0,0,0,0,4,2,1,2,1,0,0,0,0,8,11,0
26897,0,0,206,345,132,213,583,347,35,0,0,0,0,0,0,0,0,0
26899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21,11,0
26900,0,0,15,52,32,39,5,10,0,0,0,0,0,0,0,0,0,0
26901,43,54,28,31,12,5,10,0,0,0,0,0,0,0,1,0,0,0
26902,0,0,0,0,0,0,0,0,0,0,0,0,0,6,72,108,29,0
26903,0,0,0,0,0,0,0,0,0,0,0,0,6,14,43,8,19,0
26904,0,0,0,0,0,0,0,0,274,188,251,210,65,67,102,95,0,0
26906,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26907,25,23,20,18,11,29,3,3,0,0,0,0,0,0,0,0,0,0
26908,117,84,93,116,65,52,45,12,10,1,0,3,0,1,1,3,0,0
26909,0,0,0,0,0,0,0,90,115,65,78,45,55,1,5,0,0,0
26910,0,0,0,0,0,0,0,0,0,30,61,26,22,9,1,0,3,0
26911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,80,0
26912,0,0,0,0,0,0,0,0,0,0,0,178,114,57,62,27,27,0
26914,4,1,7,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0
26915,30,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26916,0,0,0,0,0,0,0,0,0,0,0,0,0,51,72,38,15,0
26917,0,0,0,0,0,0,0,0,0,0,0,0,131,165,102,49,261,0
26918,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
26919,0,18,34,42,10,1,0,0,0,0,0,0,0,0,0,0,0,0
26920,0,0,0,0,0,0,0,0,0,0,214,122,34,35,84,65,31,0
26922,0,0,0,0,0,0,6,0,2,2,0,0,0,0,0,0,0,0
26924,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
26925,0,0,0,0,52,33,33,24,3,0,0,0,0,0,0,0,0,0
26927,0,0,0,0,0,0,0,0,0,0,151,141,55,5,1,0,0,0
26928,1,0,1,0,2,1,1,1,1,2,0,0,0,0,0,0,0,0
26931,32,29,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26932,0,0,0,1,0,0,0,0,1,1,1,6,0,1,0,0,0,0
26933,0,0,0,0,0,0,0,95,204,111,30,13,0,2,0,0,0,0
26934,0,0,0,0,0,0,0,0,0,30,20,1,0,0,0,0,0,0
26935,0,0,0,0,69,45,44,13,2,10,0,0,0,0,0,0,0,0
26936,0,0,0,0,0,0,0,16,5,0,2,0,0,0,0,0,0,0
26937,12,1,16,15,11,8,0,0,0,0,0,0,0,0,0,0,0,0
26938,10,16,7,7,12,50,2,11,1,2,3,0,0,0,0,0,0,0
26941,0,0,91,248,59,159,24,4,3,0,0,0,0,0,0,0,0,0
26942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,0
26943,0,0,0,0,0,0,20,16,36,34,27,16,2,2,0,0,0,0
26944,0,0,0,0,0,0,0,9,479,366,162,61,59,91,14,11,0,0
26945,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26946,0,0,0,0,0,0,0,0,172,117,74,25,0,0,0,0,0,0
26947,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26948,4,7,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0
26949,5,5,20,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26950,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
26951,50,33,38,67,41,5,0,0,0,0,0,0,0,0,0,2,0,0
26952,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0
26953,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26954,0,0,0,62,49,22,15,8,40,28,3,7,3,0,0,0,0,0
26955,0,0,0,0,0,2,1,1,0,0,4,1,0,0,0,0,0,0
26956,0,0,0,0,0,0,1,24,54,87,141,68,71,79,60,6,1,0
26957,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26958,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
26959,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26960,22,17,25,13,1,0,1,0,0,0,0,0,0,0,0,0,0,0
26961,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26962,0,0,0,0,0,0,0,0,0,0,0,79,63,43,221,86,74,0
26963,0,0,0,0,0,0,0,0,0,0,16,25,11,4,0,3,0,0
26967,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,17,19,0
26968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,51,75,0
26969,35,13,9,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0
26970,0,0,0,16,8,122,3,11,9,5,4,11,4,0,0,0,0,0
26971,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26972,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26974,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26975,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26976,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,9,13,0
26977,0,0,0,0,0,5,19,15,9,2,6,40,49,1,3,0,0,0
26979,0,0,63,177,87,25,11,1,0,0,0,0,0,0,0,0,0,0
26980,17,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26981,0,0,0,0,0,39,138,297,47,0,0,0,0,0,0,0,0,0
26982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,486,221,0
26983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,158,0
26984,0,0,0,0,0,0,0,0,0,0,0,8,38,45,39,7,24,0
26985,0,0,0,0,0,51,33,34,193,144,62,26,8,0,0,0,0,0
26986,86,31,35,50,22,180,74,5,1,0,0,0,0,0,0,0,0,0
26987,0,0,0,0,0,0,0,114,25,11,1,0,0,0,0,0,0,0
26988,0,0,0,0,0,0,0,0,0,36,15,23,93,10,3,1,3,0
26989,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26992,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26994,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26996,0,0,0,0,0,0,0,0,0,0,0,0,0,25,37,18,16,0
26997,14,11,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26998,111,40,122,31,4,0,0,0,0,0,1,0,0,0,0,1,0,0
27000,0,0,0,0,0,0,0,0,0,0,0,0,12,42,78,64,56,0
27001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,107,0
27002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27003,8,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27005,8,28,24,64,41,23,5,1,0,0,0,0,0,0,0,0,0,0
27006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27008,0,0,0,0,0,0,0,0,0,0,0,0,9,9,15,5,27,0
27009,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27010,0,0,0,0,28,180,109,61,74,47,6,0,2,0,0,0,0,0
27011,49,7,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27013,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27019,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27020,35,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27021,0,0,0,0,0,0,0,108,151,111,84,30,29,32,65,16,0,0
27024,0,0,0,0,53,58,39,14,28,24,2,0,0,0,0,0,0,0
27026,0,0,0,0,0,0,0,0,0,20,21,14,10,0,3,7,0,0
27028,66,20,16,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
27029,0,0,0,0,0,0,0,126,77,19,41,40,29,0,0,0,0,0
27030,0,0,0,0,0,0,22,9,11,11,0,0,0,0,0,0,0,0
27031,0,0,75,91,41,97,36,11,0,0,0,0,0,0,0,0,0,0
27032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0
27034,0,0,0,0,0,0,0,0,0,0,0,21,27,25,33,24,73,0
27035,0,0,0,17,9,6,1,2,10,0,0,0,0,0,0,0,0,0
27037,0,0,0,0,71,53,193,110,31,0,0,0,0,0,0,0,0,0
27039,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27040,12,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27041,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0
27043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0
27044,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27045,0,0,0,0,0,0,0,0,0,0,217,177,69,9,3,0,5,0
27046,53,12,2,4,0,0,0,0,2,2,1,1,1,1,0,0,0,0
27047,7,10,21,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0
27048,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27050,9,6,14,12,9,8,0,0,0,0,0,0,0,0,0,0,0,0
27051,0,0,0,0,0,0,0,0,0,0,0,67,95,52,137,103,74,0
27052,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
27053,6,13,10,34,0,3,0,0,0,0,0,0,0,0,0,0,0,0
27055,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27056,0,0,0,0,0,0,47,17,36,20,13,8,5,0,0,0,0,0
27057,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27058,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27059,0,23,23,26,19,50,17,0,0,0,0,0,0,0,0,0,0,0
27062,0,0,0,0,0,0,0,0,0,0,0,0,0,39,48,64,44,0
27063,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27065,0,0,0,0,0,0,0,0,0,0,0,0,0,6,35,44,94,0
27066,0,0,0,0,0,0,0,0,0,93,80,119,78,23,3,3,4,0
27068,11,5,7,3,6,3,1,3,7,10,19,6,0,0,0,0,0,0
27069,24,5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27071,0,0,12,27,12,56,22,5,4,0,0,0,0,0,0,0,0,0
27072,58,16,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27074,18,0,0,1,6,0,0,0,0,2,1,0,0,0,0,0,0,0
27075,0,0,0,0,0,0,0,0,0,0,0,0,0,54,116,127,154,0
27076,0,0,0,0,0,0,0,0,0,0,0,71,56,14,47,38,17,0
27077,0,0,0,0,0,0,0,0,0,0,0,0,47,112,110,51,61,0
27078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,76,71,0
27079,0,0,0,0,0,0,0,15,37,39,33,21,19,30,23,10,13,0
27080,0,0,0,16,16,15,15,5,3,2,0,0,0,0,0,0,0,0
27081,0,0,0,0,0,0,0,0,0,0,0,0,0,31,52,30,44,0
27082,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27083,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27085,0,0,8,12,4,19,9,11,2,0,0,0,0,0,0,0,0,0
27086,0,0,0,0,0,0,0,0,0,0,19,11,12,0,21,0,0,0
27087,86,92,67,72,56,50,38,62,9,0,1,1,1,0,0,0,0,0
27088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,0
