itemId,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06
22658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,108,76,0
22665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,267,1146,0
22669,0,0,0,0,0,0,0,0,0,92,87,54,48,37,40,16,30,0
22673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,26,28,0
22682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5,21,0
22683,0,0,0,0,0,0,25,30,19,3,3,10,7,4,14,17,14,0
22685,0,0,0,0,0,0,0,0,0,0,0,0,4,87,132,61,26,0
22695,0,0,0,0,0,0,0,0,0,0,0,0,56,98,83,61,224,0
22703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22704,0,0,0,0,0,0,0,4,633,201,390,295,194,115,253,402,461,0
22706,0,0,0,0,0,0,0,0,0,0,0,0,0,149,146,74,54,0
22719,0,0,0,0,0,0,0,36,91,119,231,305,178,110,184,36,20,0
22721,0,0,0,0,0,0,0,0,0,0,0,84,28,32,91,30,26,0
22723,0,0,0,0,0,0,0,0,0,0,0,45,75,76,95,81,64,0
22726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,129,0
22732,0,0,0,0,0,0,0,0,0,0,0,0,10,22,10,5,10,0
22736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,35,36,0
22739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,10,10,0
22746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22747,0,0,0,0,0,0,0,0,0,231,884,469,121,77,147,163,170,0
22748,0,0,0,0,0,0,0,0,0,0,0,0,62,38,64,81,116,0
22751,0,0,0,0,0,0,0,0,0,0,0,0,32,31,59,140,475,0
22752,0,0,0,0,0,0,0,0,25,47,119,79,49,43,59,41,43,0
22755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,161,115,0
22767,0,0,0,0,0,0,0,0,0,0,102,32,23,6,0,0,0,0
22768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,118,0
22774,0,0,0,0,0,0,0,0,25,61,104,145,74,62,92,33,18,0
22786,0,0,0,0,0,0,24,14,11,17,13,12,14,6,3,7,5,0
22788,0,0,0,0,0,0,0,0,0,0,252,134,32,28,20,7,24,0
22789,0,0,0,0,0,0,0,0,0,0,204,86,41,22,43,22,14,0
22798,0,0,0,0,0,0,0,0,0,0,0,0,4,43,8,12,30,0
22821,0,0,0,0,0,0,0,0,0,6,20,9,7,2,27,53,70,0
22838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,23,0
22839,0,0,0,0,0,0,0,0,0,0,0,0,0,89,75,78,35,0
22840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,43,0
22849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0
22851,0,0,0,0,0,0,0,0,0,0,0,9,9,3,35,111,126,0
22863,0,0,0,0,0,0,0,0,0,85,67,23,84,79,85,32,27,0
22881,0,0,0,0,0,0,0,3,83,26,31,86,180,20,18,55,170,0
22883,0,0,0,0,60,42,25,28,11,14,34,33,18,4,5,4,12,0
22886,0,0,0,0,0,0,0,63,174,213,296,338,397,122,297,107,78,0
22896,0,0,0,0,0,0,0,0,0,0,0,13,27,23,53,43,59,0
22897,0,0,0,0,0,0,0,0,0,0,0,22,23,25,16,12,5,0
22902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0
22909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,151,115,0
22914,0,0,0,0,0,0,0,0,0,46,39,30,18,16,16,15,22,0
22920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0
22921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0
22926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,7,0
22931,0,0,0,0,0,0,0,0,0,0,0,16,28,31,48,17,20,0
22940,0,0,0,0,0,0,0,0,0,36,26,17,7,11,60,36,9,0
22955,0,0,0,0,0,0,0,0,0,0,0,61,73,49,38,9,36,0
22956,131,122,64,118,53,40,42,88,93,111,101,57,40,42,25,38,75,0
22986,0,0,0,0,0,0,0,0,0,0,0,0,6,26,20,8,29,0
22987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,97,0
22995,0,0,0,0,0,0,0,0,15,18,11,9,18,14,40,40,26,0
23002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,39,0
23010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,47,0
23012,0,0,0,0,0,0,0,0,0,0,0,29,15,18,93,60,50,0
23014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,45,47,0
23019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,111,199,0
23021,0,0,0,0,0,0,0,0,0,0,205,82,51,70,148,97,89,0
23022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0
23028,18,18,27,27,4,29,59,15,12,15,16,13,9,9,19,35,41,0
23032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,10,15,0
23034,0,0,0,0,0,0,0,0,0,0,0,0,40,73,324,218,256,0
23038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,686,1239,0
23049,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,11,6,0
23064,0,0,0,0,0,0,0,0,0,39,53,60,34,7,9,4,4,0
23065,0,0,0,0,0,0,0,0,0,0,0,32,54,29,48,24,25,0
23070,0,0,0,0,0,0,0,0,0,0,0,0,0,62,55,23,9,0
23071,0,0,0,0,0,0,0,0,0,0,0,0,95,37,93,85,62,0
23074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,0
23077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,85,126,0
23080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,20,0
23081,87,32,1,0,0,0,0,0,0,0,0,15,9,1,0,0,0,0
23091,0,0,0,0,0,0,0,0,0,0,0,100,56,11,17,0,1,0
23098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0
23103,0,0,0,0,0,0,0,0,0,0,42,46,8,18,5,6,7,0
23104,0,0,0,0,0,0,0,0,0,113,112,100,88,18,34,5,9,0
23119,0,0,0,0,0,0,0,0,0,0,0,0,0,22,9,25,26,0
23120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0
23121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,53,81,0
23135,0,0,0,0,0,0,0,0,0,0,0,0,17,18,104,35,3,0
23137,0,0,0,0,0,0,0,0,0,0,0,14,65,50,106,47,7,0
23138,0,0,0,0,0,0,0,0,477,207,215,77,436,34,3,5,9,0
23140,0,0,0,0,0,0,0,0,0,0,0,0,49,28,74,165,184,0
23154,0,0,0,0,0,0,0,0,0,0,0,28,35,48,142,68,56,0
23155,0,0,0,0,0,0,0,42,109,64,102,85,44,65,47,49,121,0
23160,0,0,0,0,0,0,0,0,0,0,0,0,0,50,79,40,42,0
23166,0,0,0,0,0,0,0,0,114,119,163,32,30,6,7,2,1,0
23167,0,0,0,0,0,0,0,0,0,0,0,0,22,13,17,17,45,0
23169,0,0,0,0,0,0,0,0,0,0,0,20,29,19,85,42,53,0
23170,0,0,0,0,64,44,46,48,71,55,54,22,18,31,37,24,19,0
23173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0
23182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,62,0
23189,0,0,23,48,33,23,19,43,47,27,45,17,13,27,55,72,69,0
23201,0,0,7,18,29,21,7,29,27,11,10,8,7,17,24,34,21,0
23203,0,0,0,0,0,0,0,0,0,0,0,0,16,12,8,39,47,0
23211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,65,64,0
23218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,0
23221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,157,223,0
23223,0,0,0,0,0,0,0,0,0,0,0,0,0,15,24,117,547,0
23240,0,0,0,0,0,0,0,0,0,0,0,0,25,16,30,4,12,0
23244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,20,20,0
23252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,0
23253,0,0,0,0,0,0,0,0,0,0,0,0,0,38,28,33,45,0
23258,0,0,0,0,0,0,0,0,0,0,0,0,0,35,52,22,31,0
23260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,45,0
23262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,71,0
23263,0,0,0,0,0,0,0,0,0,0,0,0,0,335,417,170,71,0
23264,0,0,0,0,0,0,0,0,0,0,0,0,17,86,28,27,34,0
23267,0,0,0,0,0,0,0,0,0,0,254,111,39,61,61,25,58,0
23269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,208,129,0
23278,0,0,0,0,0,0,0,0,0,0,0,0,0,69,49,54,69,0
23286,0,100,118,156,97,88,56,142,185,89,112,25,36,51,89,22,16,0
23287,0,0,0,0,0,0,0,0,143,165,227,230,238,98,101,44,7,0
23289,0,0,0,0,0,0,0,0,0,0,10,33,12,4,17,30,24,0
23315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,12,16,0
23322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,638,307,0
23339,0,0,0,0,0,0,0,0,0,0,0,0,21,30,28,11,19,0
23345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,458,1190,0
23347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,48,37,0
23352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,153,64,0
23354,0,0,0,0,0,0,0,0,0,0,0,0,11,30,20,13,18,0
23362,0,0,0,0,0,0,0,0,0,107,141,61,22,10,96,50,58,0
23367,0,0,0,0,0,0,0,0,36,309,266,56,35,17,8,14,6,0
23369,0,0,0,0,0,0,0,0,0,0,0,0,0,25,97,196,196,0
23375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,0
23405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010,0
23408,0,0,0,0,0,0,0,0,0,0,0,121,193,154,87,29,20,0
23412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1123,0
23414,0,0,0,0,0,0,0,0,0,58,65,38,21,18,93,62,6,0
23417,0,0,0,0,0,0,0,0,0,0,0,0,0,103,111,48,19,0
23419,0,0,0,0,0,0,0,0,0,0,0,0,0,40,166,94,167,0
23427,0,0,0,0,0,0,0,0,0,0,239,170,93,59,253,129,150,0
23428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,362,0
23435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,67,36,0
23440,0,0,0,0,0,0,0,0,0,0,0,36,42,19,22,12,16,0
23442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,47,30,0
23450,0,0,0,0,0,0,0,0,0,74,199,146,66,77,642,412,166,0
23451,0,0,0,0,0,0,0,0,243,197,669,877,377,93,124,45,47,0
23457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,37,42,0
23462,0,0,0,0,0,0,0,0,0,0,0,47,33,61,531,87,51,0
23471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0
23480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,536,0
23486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,33,0
23490,0,0,0,0,0,0,0,0,0,0,0,0,0,18,11,17,22,0
23494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,154,0
23497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,39,49,0
23502,0,0,0,0,0,0,0,0,0,0,0,0,0,272,361,411,510,0
23504,0,0,0,0,0,0,0,0,0,0,0,0,7,24,20,4,34,0
23523,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0
23533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,45,0
23543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,54,124,0
23545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,123,233,0
23551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,93,252,0
23565,0,0,0,0,0,0,0,0,0,0,183,66,35,26,68,30,14,0
23566,0,0,0,0,0,0,0,0,0,0,0,0,0,23,39,68,62,0
23568,0,0,0,0,0,0,0,0,0,0,0,0,0,4,48,29,14,0
23571,0,0,0,0,0,0,0,0,0,0,0,30,67,67,71,40,37,0
23572,0,0,0,0,4,84,28,23,18,8,8,8,1,0,33,180,336,0
23573,0,0,0,0,0,0,0,0,0,62,132,142,98,16,13,8,5,0
23578,0,0,0,0,0,0,0,0,0,0,0,0,0,44,422,514,594,0
23598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,78,76,0
23599,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,18,12,0
23602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,22,30,0
23612,0,0,0,0,0,0,0,0,0,0,78,47,52,70,140,312,656,0
23626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,52,0
23629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,61,116,0
23638,0,0,0,0,0,0,0,0,0,84,140,54,51,41,32,2,1,0
23640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
23643,0,0,0,0,0,0,0,0,0,0,0,0,30,11,19,8,14,0
23646,0,0,0,0,0,0,0,0,0,0,24,112,23,17,20,11,19,0
23648,0,0,0,0,0,0,0,0,0,0,0,0,2,20,36,33,109,0
23651,0,0,0,0,0,0,0,0,0,0,163,101,18,87,32,9,0,0
23652,0,0,0,0,0,0,0,0,0,0,0,31,48,70,123,60,27,0
23661,0,0,0,0,0,0,0,0,0,0,0,0,33,99,402,104,26,0
23680,0,0,0,0,0,0,0,0,0,0,82,48,23,24,70,29,8,0
23696,0,0,0,0,0,0,0,0,0,0,0,9,63,55,76,31,26,0
23700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,114,101,0
23703,0,0,0,0,0,0,0,73,124,64,107,32,48,38,9,0,0,0
23712,0,0,0,0,0,3,57,42,11,5,13,9,3,2,0,0,0,0
23719,0,0,0,0,0,0,0,0,0,0,0,0,0,49,223,197,34,0
23721,0,0,0,0,0,0,0,0,0,0,0,40,83,33,241,85,76,0
23733,0,0,0,0,0,0,0,0,0,0,0,0,52,46,53,68,109,0
23740,0,0,0,0,0,0,0,0,0,0,0,0,0,27,37,184,453,0
23742,0,0,0,0,0,0,0,0,0,0,171,239,106,35,78,20,26,0
23743,0,0,0,0,0,0,0,0,0,0,0,0,0,48,70,40,34,0
23745,0,0,0,0,0,0,0,0,0,0,0,0,34,50,42,45,54,0
23757,0,0,0,0,0,0,0,0,0,0,0,0,0,9,32,22,16,0
23761,0,0,0,0,0,0,0,0,0,0,0,0,0,28,18,11,6,0
23764,0,0,0,0,0,0,0,0,0,0,0,0,45,187,203,201,606,0
23769,0,0,0,0,0,0,0,0,0,3,4,1,5,1,9,0,5,0
23774,0,0,0,0,0,0,0,0,0,0,0,0,33,102,241,241,347,0
23775,0,0,0,0,0,0,0,0,0,0,0,0,31,7,21,19,15,0
23789,118,84,63,105,66,64,68,102,182,147,222,109,101,66,320,339,321,0
23793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,50,0
23795,0,0,0,0,0,0,54,59,33,28,43,13,21,12,42,79,178,0
23802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,39,0
23816,0,0,0,0,0,0,0,0,0,0,0,0,54,206,126,76,94,0
23827,0,0,0,0,0,0,0,0,0,0,0,97,25,25,94,35,7,0
23828,0,0,0,0,0,0,0,0,324,208,288,225,228,284,232,54,43,0
23829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,192,216,0
23831,0,0,0,0,0,0,0,0,0,0,0,0,0,32,53,152,186,0
23835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0
23850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,25,17,0
23852,0,0,0,0,0,0,0,0,0,0,0,310,106,69,35,19,7,0
23859,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,19,4,0
23864,0,0,0,0,0,0,0,0,0,0,0,0,81,243,312,297,326,0
23875,0,0,0,0,0,0,0,0,0,0,0,0,0,12,55,375,93,0
23882,0,0,0,0,0,0,0,0,0,0,0,0,6,1,13,9,13,0
23883,0,0,0,0,0,0,0,0,0,0,0,0,14,13,35,26,40,0
23887,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,4,6,0
23889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,7,0
23894,0,0,0,0,0,0,0,0,0,0,249,77,88,60,133,62,27,0
23899,0,0,15,92,47,31,92,26,39,26,40,16,23,20,68,55,68,0
23904,0,0,0,0,0,0,0,0,0,0,0,0,0,33,113,140,99,0
23910,0,0,0,0,0,0,0,0,0,0,0,0,0,17,53,24,37,0
23926,0,0,0,0,0,0,292,83,49,9,10,10,3,7,3,2,0,0
23927,0,0,0,0,0,0,0,0,0,0,0,0,0,16,26,105,82,0
23933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,56,63,0
23935,0,0,0,0,0,0,0,0,0,0,0,0,0,118,102,29,56,0
23938,0,0,0,0,0,0,0,72,128,61,36,107,124,24,31,14,33,0
23943,0,0,0,0,0,0,0,0,0,33,32,26,10,16,19,5,38,0
23945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,58,94,0
23946,0,0,0,0,0,0,15,139,51,87,146,110,40,30,10,17,7,0
23948,0,0,0,0,0,0,0,0,0,0,0,191,230,229,131,96,45,0
23950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,23,0
23952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,12,28,0
23954,0,0,0,0,0,0,0,0,0,20,25,48,23,1,1,0,0,0
23958,0,0,0,0,0,0,0,0,68,210,100,159,62,14,8,2,1,0
23962,0,0,0,0,0,0,0,0,0,0,0,59,84,63,69,46,11,0
23964,0,0,0,0,0,0,0,0,7,1,11,6,14,6,10,16,29,0
23966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,43,58,0
23971,0,0,0,0,0,0,0,0,0,0,0,90,282,26,10,37,35,0
23981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,0
23986,0,0,0,0,0,0,0,0,0,0,0,22,22,27,27,19,8,0
23988,0,0,0,0,0,0,0,0,0,0,0,0,36,89,61,30,54,0
23989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,35,0
23993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,127,344,0
24004,0,0,0,0,0,0,0,0,0,0,70,20,14,13,18,5,10,0
24005,0,0,0,0,0,0,0,0,0,0,127,90,56,40,2,5,1,0
24006,0,0,0,0,0,64,119,78,27,35,28,4,1,0,0,0,0,0
24007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0
24020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,696,0
24029,0,0,0,0,0,0,0,0,0,0,50,34,15,18,51,115,67,0
24039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,179,0
24043,0,0,0,0,0,0,0,0,0,0,0,30,34,38,95,37,24,0
24044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0
24045,0,0,0,0,0,0,0,0,0,0,0,0,31,27,49,29,24,0
24048,0,0,0,0,0,0,0,0,0,52,126,114,59,7,1,0,0,0
24053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,26,0
24054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,50,88,0
24058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0
24061,0,0,0,0,0,0,0,0,0,0,0,55,18,48,72,26,22,0
24065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,91,93,0
24067,0,0,0,84,56,43,21,48,45,10,22,6,9,14,17,15,3,0
24076,0,0,0,0,0,0,0,0,0,0,0,0,69,57,35,29,20,0
24100,0,0,0,0,0,0,0,0,0,0,56,218,112,54,39,9,6,0
24101,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,32,54,0
24118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,94,0
24123,0,0,0,0,0,0,0,0,0,0,0,0,0,23,120,47,38,0
24129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0
24161,0,0,0,0,0,0,0,0,0,0,0,30,18,5,12,6,32,0
24173,0,0,0,0,0,0,0,0,0,0,0,0,0,60,49,29,30,0
24175,0,0,0,0,0,0,0,0,0,0,0,69,56,47,66,58,19,0
24182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,31,82,0
24192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0
24194,0,0,0,0,0,0,0,0,0,0,327,106,35,33,103,45,42,0
24197,0,0,0,0,0,0,0,0,0,0,0,0,0,22,29,11,15,0
24200,0,0,0,0,0,0,0,80,75,77,47,54,66,9,3,0,0,0
24202,0,0,0,0,0,0,0,0,0,0,0,0,0,12,22,12,5,0
24205,0,0,0,0,0,0,0,0,0,0,0,0,0,57,67,48,42,0
24215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0
24217,0,0,0,0,0,0,0,0,0,0,195,106,35,45,109,31,42,0
24220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
24222,0,0,0,0,0,7,75,21,21,12,58,44,9,10,34,57,84,0
24229,0,0,0,0,0,0,0,0,0,115,86,61,37,22,66,22,18,0
24230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,95,0
24239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,0
24241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0
24248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,55,78,0
24250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,100,85,0
24269,0,0,0,0,0,0,0,0,371,204,349,270,580,45,20,15,9,0
24285,0,0,0,0,0,0,0,0,75,88,134,107,62,62,49,19,10,0
24286,0,0,0,0,0,0,0,0,23,58,82,55,34,32,41,14,0,0
24287,0,0,0,0,0,0,0,0,0,0,0,0,0,23,13,19,18,0
24303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24319,0,0,0,0,0,0,0,0,0,0,0,0,90,65,55,30,10,0
24320,0,0,0,0,0,0,0,0,0,0,0,0,0,19,33,22,27,0
24327,0,0,0,0,0,0,0,0,0,0,0,125,80,78,103,34,28,0
24338,0,0,0,0,0,0,0,0,0,85,80,54,62,96,59,50,19,0
24342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,95,0
24355,0,0,0,0,0,0,0,0,0,0,164,82,26,8,63,29,33,0
24365,0,0,0,0,0,0,0,0,61,53,54,30,23,27,36,18,12,0
24370,0,0,0,0,0,0,0,0,0,61,32,20,15,18,13,10,40,0
24377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,162,436,0
24379,0,0,0,0,0,0,0,0,0,0,0,9,67,16,9,1,0,0
24380,0,0,0,0,50,70,45,60,59,27,39,16,19,30,93,133,107,0
24385,0,0,0,0,0,0,0,0,0,0,0,25,21,49,139,59,20,0
24390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,181,0
24392,94,101,78,133,70,50,61,108,121,60,77,41,62,16,80,35,28,0
24399,0,0,0,0,0,0,0,0,0,0,0,0,0,30,37,57,47,0
24400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,61,0
24404,114,53,59,106,73,80,44,166,147,121,123,66,45,21,33,117,84,0
24411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,43,0
24422,0,0,0,0,0,0,0,0,44,19,33,17,19,13,31,20,17,0
24424,0,0,0,0,0,0,0,0,0,0,0,0,105,79,71,21,40,0
24426,0,0,0,0,0,0,0,0,0,22,14,54,71,21,11,9,23,0
24429,0,0,0,0,0,0,0,0,0,0,0,0,2,66,64,88,243,0
24432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,23,26,0
24438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,24,0
24439,0,0,0,0,0,0,0,0,0,0,19,21,3,0,0,0,0,0
24453,0,0,0,0,0,0,0,0,0,0,0,0,0,96,87,51,29,0
24457,0,0,0,0,0,0,0,0,0,0,0,0,5,11,14,12,33,0
24463,0,0,0,0,0,0,0,44,51,56,45,28,9,0,0,0,0,0
24466,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,13,15,0
24467,0,0,0,0,0,0,0,0,0,0,0,0,0,33,80,58,52,0
24469,0,0,8,82,50,53,130,100,58,25,39,38,30,21,43,65,190,0
24475,0,0,0,0,0,0,0,0,76,33,102,44,12,14,46,23,26,0
24484,0,0,0,0,0,0,0,0,0,0,0,0,0,26,43,30,67,0
24485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,88,54,0
24491,0,0,0,0,0,0,0,0,0,0,0,0,7,19,24,11,49,0
24499,0,0,0,0,0,0,0,0,0,0,61,96,15,21,101,57,65,0
24503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,53,55,0
24511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,33,162,0
24517,0,0,0,0,0,0,0,0,0,0,0,0,0,42,46,48,115,0
24518,0,0,0,0,0,0,0,0,0,0,0,3,6,15,38,33,33,0
24524,0,0,0,0,0,0,0,0,0,0,0,0,0,80,82,86,42,0
24526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,278,864,0
24537,0,0,0,0,0,7,33,6,6,8,8,5,7,11,20,35,18,0
24538,0,0,0,0,0,0,0,0,0,0,51,62,34,21,35,31,30,0
24543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,162,48,0
24564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
24574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,66,0
24603,0,0,0,0,0,5,45,13,8,4,17,29,2,0,0,0,0,0
24616,0,0,0,0,0,0,0,0,0,0,0,0,0,45,81,51,47,0
24625,0,0,0,0,0,0,0,0,0,135,218,79,56,38,14,6,1,0
24630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,495,0
24631,0,0,0,0,0,0,0,0,0,0,0,52,93,38,126,159,117,0
24633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,99,35,0
24639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0
24641,0,0,0,0,0,0,0,0,0,0,206,118,166,85,100,32,23,0
24656,0,0,0,0,0,0,0,0,0,0,0,25,26,29,20,8,13,0
24664,0,0,0,0,0,0,0,0,0,109,410,589,193,20,23,6,5,0
24665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,118,85,0
24675,0,0,0,0,0,0,0,0,0,0,0,0,0,20,90,24,43,0
24708,0,0,0,0,0,0,0,0,0,0,224,174,230,18,54,27,14,0
24709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,120,62,0
24710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,56,66,0
24712,0,0,0,0,0,0,0,0,0,0,0,133,55,99,126,48,19,0
24714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,15,0
24730,0,0,0,0,0,0,0,0,0,0,0,11,72,70,242,108,66,0
24736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,977,226,0
24738,0,0,0,0,0,0,0,0,0,0,0,11,26,13,151,98,76,0
